"iteration","seconds","level0","level1","level2"
1,0.28575360000832,17,1,0
2,0.312393964995863,20,1,0
3,0.309068455011584,19,0,1
4,0.289516621007351,21,1,0
5,0.358458203001646,22,2,1
6,0.273326827998972,9,1,0
7,0.281351470999653,12,0,0
