"iteration","seconds","level0","level1","level2"
1,0.625273738987744,3,1,2
2,0.592736015998526,1,2,1
3,0.598731979000149,3,2,1
4,0.587018238002202,3,0,1
5,0.566735989006702,3,1,0
6,0.587174243002664,2,1,1
7,0.593516123015434,1,2,1
