"iteration","seconds","level0","level1","level2"
1,0.050280637020478,4,0,0
2,0.0507326210208703,3,0,0
3,0.0498186080367304,3,0,0
4,0.0496877360274084,3,0,0
5,0.0499212720314972,4,0,0
6,0.0497895390144549,3,0,0
7,0.0518045660282951,2,1,0
