"iteration","seconds","level0","level1","level2"
1,0.379844212991884,2,2,2
2,0.35428436199436,4,1,1
3,0.353469691995997,2,1,1
4,0.354973448993405,3,1,1
5,0.352498279011343,2,1,1
6,0.356071469985181,3,2,1
7,0.351576803979697,2,1,1
