"iteration","seconds","level0","level1","level2"
1,0.0719693499850109,5,0,0
2,0.0712372539856005,5,0,0
3,0.0778104560158681,4,1,0
4,0.0739498549955897,5,0,0
5,0.0738743329711724,5,0,0
6,0.0791135180043057,4,1,0
7,0.075684810988605,5,0,0
