"iteration","seconds","level0","level1","level2"
1,0.0613400180300232,3,0,0
2,0.0645777880272362,3,1,0
3,0.0621420600218698,3,0,0
4,0.0618844570417423,4,0,0
5,0.063892760023009,4,1,0
6,0.0621571070223581,4,0,0
7,0.0636151490325574,3,2,0
