"iteration","seconds","level0","level1","level2"
1,0.0132651810417883,1,0,0
2,0.0119813890196383,0,0,0
3,0.0129441100289114,1,0,0
4,0.0119330910092685,0,0,0
5,0.0119238660263363,0,0,0
6,0.0127029890136328,1,0,0
7,0.0117664260033052,0,0,0
