"iteration","seconds","level0","level1","level2"
1,0.0373574780242052,1,0,0
2,0.0375991729961243,2,0,0
3,0.0383832570223603,1,1,0
4,0.0581398860376794,1,0,1
5,0.0368752770300489,1,0,0
6,0.0375054880278185,2,0,0
7,0.0389937060244847,2,1,0
