"iteration","seconds","level0","level1","level2"
1,0.505407327989815,7,3,2
2,0.471658218972152,10,0,1
3,0.479651086992817,9,2,1
4,0.481874189019436,10,2,1
5,0.475546658999519,9,1,1
6,0.468830202968093,10,0,1
7,0.481859101011651,9,2,1
