"iteration","seconds","level0","level1","level2"
1,0.867108835984254,46,2,2
2,0.827799511986086,47,4,1
3,0.814869301015278,48,2,1
4,0.816425005003111,48,2,1
5,0.821705681970343,47,3,1
6,0.846989849000238,48,3,2
7,0.812400116992649,46,3,1
