"iteration","seconds","level0","level1","level2"
1,0.356311196985189,25,1,0
2,0.366987924993737,28,1,0
3,0.373734639026225,22,1,1
4,0.34522373098298,24,1,0
5,0.359981763001997,26,1,0
6,0.359761511004763,27,1,0
7,0.388342242018552,26,1,1
