"iteration","seconds","level0","level1","level2"
1,0.00950597299379297,0,0,0
2,0.00952409498859197,0,0,0
3,0.010051724006189,1,0,0
4,0.00936936098150909,0,0,0
5,0.00998649297980592,1,0,0
6,0.00941433798288926,0,0,0
7,0.0101486889761873,1,0,0
