"iteration","seconds","level0","level1","level2"
1,0.0105647980235517,1,0,0
2,0.00965189200360328,0,0,0
3,0.01037755102152,1,0,0
4,0.00929433104465716,0,0,0
5,0.00989858902175911,1,0,0
6,0.00918092500069179,0,0,0
7,0.0092976110172458,0,0,0
