"iteration","seconds","level0","level1","level2"
1,0.136842010018881,6,1,1
2,0.132995923049748,4,0,1
3,0.111685763025889,5,1,0
4,0.136895515024662,4,3,1
5,0.133271279017208,5,1,1
6,0.1337627050234,4,0,1
7,0.112115197029198,5,1,0
