"iteration","seconds","level0","level1","level2"
1,0.0137262260250282,1,0,0
2,0.0125426790327765,0,0,0
3,0.0137175750278402,1,0,0
4,0.0124011060397606,0,0,0
5,0.0127017180202529,0,0,0
6,0.0147553260321729,0,1,0
7,0.012534110021079,0,0,0
