"iteration","seconds","level0","level1","level2"
1,0.0388855889905244,0,0,0
2,0.0448964759998489,1,1,0
3,0.0654158690012991,0,0,1
4,0.0666932239837479,1,0,1
5,0.0391422079701442,0,0,0
6,0.0412012689921539,1,0,0
7,0.0416515309771057,0,1,0
