"iteration","seconds","level0","level1","level2"
1,0.0161412490124349,0,0,0
2,0.016767934022937,1,0,0
3,0.0169352550292388,1,0,0
4,0.0157427290396299,0,0,0
5,0.0170118840178475,1,0,0
6,0.0159859820269048,0,0,0
7,0.0165570300305262,1,0,0
