"iteration","seconds","level0","level1","level2"
1,0.869017140008509,17,3,2
2,0.81985740197706,18,1,1
3,0.829602035984863,18,3,1
4,0.795069375977619,18,2,0
5,0.837639430013951,18,0,2
6,0.830976519995602,19,2,1
7,0.791180443979101,18,2,0
