"iteration","seconds","level0","level1","level2"
1,0.500138336006785,12,1,2
2,0.480617702996824,8,3,1
3,0.479700409981888,9,2,1
4,0.472971080016578,9,0,1
5,0.480450792005286,9,2,1
6,0.446431657008361,10,1,0
7,0.468471535015851,8,2,1
