"iteration","seconds","level0","level1","level2"
1,0.006519410002511,0,0,0
2,0.00666004000231624,0,0,0
3,0.00733678598771803,1,0,0
4,0.00636508598108776,0,0,0
5,0.00650214898632839,0,0,0
6,0.00628353698994033,0,0,0
7,0.00626016699243337,0,0,0
