"iteration","seconds","level0","level1","level2"
1,0.00931565102655441,0,1,0
2,0.0077462530171033,0,0,0
3,0.00795527099398896,0,0,0
4,0.00822628103196621,1,0,0
5,0.00763092000852339,0,0,0
6,0.00820348502020352,1,0,0
7,0.00749988402822055,0,0,0
