"iteration","seconds","level0","level1","level2"
1,0.0315341660170816,1,0,0
2,0.0330218100280035,1,1,0
3,0.051697597024031,1,0,1
4,0.0523523260198999,1,1,1
5,0.0527642120432574,1,1,1
6,0.0523393290059175,1,1,1
7,0.0525264530442655,1,1,1
