"iteration","seconds","level0","level1","level2"
1,0.127133865986252,2,0,0
2,0.13276431398117,2,1,0
3,0.134089147002669,1,2,0
4,0.152717168995878,2,0,1
5,0.162382590991911,1,1,1
6,0.127089298999636,1,1,0
7,0.157048285997007,2,0,1
