"iteration","seconds","level0","level1","level2"
1,0.0185066620178986,1,0,0
2,0.0176206110336352,0,0,0
3,0.0184204800170846,1,0,0
4,0.0388653760310262,0,0,1
5,0.0185213810182177,1,0,0
6,0.0183108460041694,1,0,0
7,0.018685668008402,1,1,0
