"iteration","seconds","level0","level1","level2"
1,0.187287138978718,2,1,1
2,0.187582092999946,3,1,1
3,0.182860573986545,2,1,1
4,0.156932379002683,4,1,0
5,0.180691140994895,4,0,1
6,0.183988853008486,3,0,1
7,0.156089624011656,4,1,0
