"iteration","seconds","level0","level1","level2"
1,0.0332362400076818,0,0,0
2,0.0325019299925771,0,0,0
3,0.0339713699941058,1,0,0
4,0.0376559169963002,0,1,0
5,0.0585371759952977,0,0,1
6,0.0327517430123407,0,0,0
7,0.0325921300100163,0,0,0
