"iteration","seconds","level0","level1","level2"
1,0.239825318014482,9,0,1
2,0.240724981005769,8,0,1
3,0.243723065010272,9,2,1
4,0.242684288998134,7,3,1
5,0.239102324005216,9,0,1
6,0.244027366978116,8,3,1
7,0.243397729995195,9,2,1
