"iteration","seconds","level0","level1","level2"
1,0.060713825019775,3,0,0
2,0.0605238310236018,3,0,0
3,0.0608489200240001,4,0,0
4,0.0646600339969154,2,1,0
5,0.0610373560339212,3,0,0
6,0.0609645810036454,3,0,0
7,0.061893805017462,4,0,0
