"iteration","seconds","level0","level1","level2"
1,0.0502801449911203,2,0,0
2,0.0488717129919678,1,0,0
3,0.0496177489985712,1,0,0
4,0.049589869013289,1,0,0
5,0.0501554639777169,2,0,0
6,0.0496152479900047,1,0,0
7,0.0523230110120494,1,1,0
