"iteration","seconds","level0","level1","level2"
1,0.00709062200621702,0,0,0
2,0.00712063402170315,0,0,0
3,0.0076311249868013,1,0,0
4,0.00675495498580858,0,0,0
5,0.00679779998608865,0,0,0
6,0.00671387297916226,0,0,0
7,0.00751509499968961,1,0,0
