"iteration","seconds","level0","level1","level2"
1,0.0977688870043494,5,1,0
2,0.0958701360214036,6,0,0
3,0.0963345430209301,6,0,0
4,0.0956707940204069,6,0,0
5,0.0980363710259553,6,1,0
6,0.0959838700073306,6,0,0
7,0.0970288370153867,6,0,0
