"iteration","seconds","level0","level1","level2"
1,0.0339605050103273,0,0,0
2,0.0329511260206345,0,0,0
3,0.0351636500272434,1,0,0
4,0.0330691650160588,0,0,0
5,0.0559697970165871,0,0,1
6,0.0330919200205244,0,0,0
7,0.0349584040232003,1,0,0
