"iteration","seconds","level0","level1","level2"
1,0.0852661009994335,2,0,0
2,0.0892339579877444,2,1,0
3,0.0867859709833283,2,0,0
4,0.086126978014363,3,0,0
5,0.0854349800210912,2,0,0
6,0.0878067890007515,3,0,0
7,0.0866334510210436,1,1,0
