"iteration","seconds","level0","level1","level2"
1,0.0239398590056226,2,0,0
2,0.0239583499787841,0,1,0
3,0.0227041190082673,1,0,0
4,0.0234158790262882,2,0,0
5,0.0227688990125898,1,0,0
6,0.0234261290170252,2,0,0
7,0.0226051859790459,1,0,0
