"iteration","seconds","level0","level1","level2"
1,0.164524226041976,10,0,0
2,0.165875299018808,10,0,0
3,0.1678354270407,9,1,0
4,0.167696027026977,11,0,0
5,0.169300767011009,9,1,0
6,0.167846374009969,10,0,0
7,0.188523535005515,9,0,1
