"iteration","seconds","level0","level1","level2"
1,0.0937747079879045,0,0,0
2,0.0971979619935155,1,0,0
3,0.124023277981905,1,0,1
4,0.0979142730066087,1,0,0
5,0.097646337992046,0,1,0
6,0.0989491539949086,1,1,0
7,0.12517410700093,1,0,1
