"iteration","seconds","level0","level1","level2"
1,0.282334486983018,9,1,0
2,0.28309343798901,11,0,0
3,0.312042799982009,11,1,0
4,0.326574757986236,14,0,0
5,0.359948388999328,12,1,0
6,0.385979370970745,14,1,0
7,0.442036128981272,15,0,1
