"iteration","seconds","level0","level1","level2"
1,0.00750353297917172,0,0,0
2,0.00807954199262895,1,0,0
3,0.00721567196887918,0,0,0
4,0.00711751799099147,0,0,0
5,0.00767204299336299,1,0,0
6,0.00707729699206538,0,0,0
7,0.00711095798760653,0,0,0
