"iteration","seconds","level0","level1","level2"
1,0.0765259669860825,3,0,0
2,0.0791670229809824,3,1,0
3,0.0993230330059305,2,0,1
4,0.0766189550049603,3,0,0
5,0.0794308169861324,3,0,0
6,0.0786598119884729,1,2,0
7,0.0767575759964529,3,0,0
