"iteration","seconds","level0","level1","level2"
1,0.0207263200427406,1,0,0
2,0.0194798790325876,0,0,0
3,0.0197369490051642,0,0,0
4,0.0204902830009814,1,0,0
5,0.019517271022778,0,0,0
6,0.0195629040244967,0,0,0
7,0.0201966410386376,1,0,0
