"iteration","seconds","level0","level1","level2"
1,0.0638456100423355,1,0,0
2,0.0629211830091663,0,1,0
3,0.0634756670333445,1,1,0
4,0.0897896310198121,1,1,1
5,0.0635784540208988,1,0,0
6,0.0900145570340101,1,1,1
7,0.0584303710202221,0,0,0
