"iteration","seconds","level0","level1","level2"
1,0.00982913500047289,1,0,0
2,0.00919802201678976,0,0,0
3,0.00994479600922205,1,0,0
4,0.0090120870154351,0,0,0
5,0.00921938303508796,0,0,0
6,0.0112137050309684,0,1,0
7,0.00924238402512856,0,0,0
