"iteration","seconds","level0","level1","level2"
1,0.0344073640007991,0,1,0
2,0.0323367819946725,0,0,0
3,0.0331596930045635,1,0,0
4,0.033446487999754,1,0,0
5,0.0329681409930345,1,0,0
6,0.0531830270192586,0,0,1
7,0.0334246759884991,1,0,0
