"iteration","seconds","level0","level1","level2"
1,0.358746802026872,24,1,0
2,0.365603847021703,25,2,0
3,0.371451923012501,27,1,0
4,0.389767853019293,25,0,1
5,0.355541627010098,24,2,0
6,0.363700135028921,26,1,0
7,0.369835744029842,28,1,0
