"iteration","seconds","level0","level1","level2"
1,0.0756534460233524,3,0,0
2,0.0754315130470786,3,0,0
3,0.0787941279995721,3,1,0
4,0.0753615260182414,3,0,0
5,0.0759011680202093,3,1,0
6,0.0751275390211958,3,0,0
7,0.0969129300210625,2,1,1
