"iteration","seconds","level0","level1","level2"
1,0.0895810229994822,2,0,0
2,0.0955503769800998,1,1,0
3,0.112905800022418,1,0,1
4,0.0943976209964603,1,1,0
5,0.120966031012358,1,1,1
6,0.0897684750088956,2,0,0
7,0.09235286898911,1,1,0
