"iteration","seconds","level0","level1","level2"
1,0.811813858046662,45,2,2
2,0.770991347031668,44,3,1
3,0.7964402520156,44,2,2
4,0.768736224010354,45,3,1
5,0.792272520047845,43,3,2
6,0.765734696033178,44,3,1
7,0.798181481019128,44,2,2
