"iteration","seconds","level0","level1","level2"
1,0.524295535986312,3,1,1
2,0.512920331995701,2,1,1
3,0.514386942988494,2,1,1
4,0.51601886600838,2,1,1
5,0.516791388014099,2,1,1
6,0.509412494982826,2,0,1
7,0.517091507994337,3,1,1
