"iteration","seconds","level0","level1","level2"
1,0.0357166579924524,1,0,0
2,0.0592217530065682,1,0,1
3,0.0351632400124799,1,0,0
4,0.0344365969940554,0,1,0
5,0.0374029879749287,2,1,0
6,0.0562231359945145,0,1,1
7,0.0349980919854715,1,0,0
