"iteration","seconds","level0","level1","level2"
1,0.0825687520264182,2,1,0
2,0.10272787802387,2,0,1
3,0.0798540600226261,3,0,0
4,0.0832502950215712,3,1,0
5,0.103070392011432,2,1,1
6,0.0804484370455611,2,1,0
7,0.081867693021195,3,1,0
