"iteration","seconds","level0","level1","level2"
1,0.0777081609994639,2,0,0
2,0.0812016479903832,2,0,0
3,0.0769749580067582,2,0,0
4,0.0816339110024273,2,0,0
5,0.0780785139941145,3,0,0
6,0.0975129650032613,1,0,1
7,0.0778398120019119,2,0,0
