"iteration","seconds","level0","level1","level2"
1,0.30816030499409,18,1,0
2,0.308876697992673,19,1,0
3,0.311358837992884,20,1,0
4,0.321237049996853,16,0,1
5,0.306414360995404,17,1,0
6,0.302758390986128,17,1,0
7,0.307948211993789,18,1,0
