"iteration","seconds","level0","level1","level2"
1,0.057616848993348,1,0,0
2,0.0593931739858817,0,1,0
3,0.0582656330079772,1,1,0
4,0.0829463620029856,1,1,1
5,0.0563258820038754,1,0,0
6,0.0587554190133233,1,1,0
7,0.0818366970052011,1,1,1
