"iteration","seconds","level0","level1","level2"
1,0.0485123890102841,3,0,0
2,0.0479554449848365,2,0,0
3,0.0486056639929302,3,0,0
4,0.0482686029863544,3,0,0
5,0.0485068539856002,3,0,0
6,0.0514190839894582,2,1,0
7,0.0491389099915978,3,0,0
