"iteration","seconds","level0","level1","level2"
1,0.784881163039245,28,4,3
2,0.747863493015757,30,2,2
3,0.711953028017888,31,3,1
4,0.710780510009499,32,1,1
5,0.712987048027571,31,2,1
6,0.713243872043677,32,2,1
7,0.743848896032432,30,2,2
