"iteration","seconds","level0","level1","level2"
1,0.204246912006056,8,1,2
2,0.18987161500263,10,1,1
3,0.186682225001277,8,2,1
4,0.187162622023607,10,1,1
5,0.182582635025028,10,1,1
6,0.182619248022093,9,1,1
7,0.185843529005069,9,2,1
