"iteration","seconds","level0","level1","level2"
1,0.804779324040283,31,2,3
2,0.737766095000552,34,3,1
3,0.730303767020814,35,2,1
4,0.728217563999351,34,2,1
5,0.760852662031539,34,2,2
6,0.725425587006612,33,3,1
7,0.771342266030842,34,2,2
