"iteration","seconds","level0","level1","level2"
1,0.285617890040157,9,1,0
2,0.2834708840237,11,0,0
3,0.313565909018507,11,1,0
4,0.327330306026852,14,0,0
5,0.362164480029605,12,1,0
6,0.385960757004796,14,1,0
7,0.441690048028249,15,0,1
