"iteration","seconds","level0","level1","level2"
1,0.0707822359981947,4,0,0
2,0.0672923160018399,3,0,0
3,0.065547970996704,4,0,0
4,0.0663774420099799,4,0,0
5,0.0752391820133198,3,1,0
6,0.0680394589726347,3,0,0
7,0.0709880150097888,4,0,0
