"iteration","seconds","level0","level1","level2"
1,0.284279240033356,17,1,0
2,0.307816971035209,20,1,0
3,0.310827355016954,19,0,1
4,0.288267720025033,21,1,0
5,0.357747919042595,22,2,1
6,0.271209260012256,9,1,0
7,0.287285606027581,12,0,0
