"iteration","seconds","level0","level1","level2"
1,0.800683711044258,28,4,3
2,0.741844939009752,30,2,2
3,0.719724578026216,31,3,1
4,0.714141772012226,32,1,1
5,0.714151325024432,31,2,1
6,0.715098056040006,32,2,1
7,0.741805702040438,30,2,2
