"iteration","seconds","level0","level1","level2"
1,0.0402936110040173,3,0,0
2,0.0400214119872544,3,0,0
3,0.0405699510010891,3,0,0
4,0.0406495729985181,3,0,0
5,0.0407610929978546,3,0,0
6,0.0409045519772917,3,0,0
7,0.0452819579804782,3,1,0
