"iteration","seconds","level0","level1","level2"
1,0.213555674999952,10,1,2
2,0.190041477995692,9,2,1
3,0.189752673992189,11,1,1
4,0.191319038014626,10,2,1
5,0.188251992018195,11,0,1
6,0.190441146027297,10,2,1
7,0.190011261001928,11,1,1
