"iteration","seconds","level0","level1","level2"
1,0.553936076001264,3,1,2
2,0.511569135996979,2,1,1
3,0.522473824035842,2,3,1
4,0.508092459029285,3,0,1
5,0.511764255032176,2,1,1
6,0.519717763032531,2,1,1
7,0.516801925026812,2,1,1
